make,model,year,body_type,mileage,door_count,nr_seats,color,fuel_type,engine_capacity,engine_power,gearbox,transmission,pollution_standard,price,apple_carplay,android_auto,bluetooth,wireless_charging,navigation,internet,usb_port,head_up_display,ac,climatronic,climatronic_2zone,climatronic_3zone,climatronic_4zone,panoramic_roof,electric_sunroof,manual_sunroof,rear_glass_sunroof,upholstery_alcantara,upholstery_leather_mix,upholstery_leather,upholstery_fabric,electric_driver_seat,heated_driver_seat,heated_passenger_seat,ventilated_front_seats,ventilated_rear_seats,memory_seat,front_armrest,sport_steering_wheel,paddle_shifters,keyless_entry,keyless_go,heated_windshield,air_suspension,sport_suspension,predictive_acc,cruise_control,adaptive_cruise,bi_xenon,laser_lights,led_lights,xenon,dynamic_lights,follow_me_home,front_park_sensors,rear_park_sensors,park_assist,auto_park,camera_360,rear_camera,folding_mirrors,blind_spot,lane_assist,distance_control,autonomous_driving,isofix,equipment_count,is_well_equipped,equipment_tier
Volkswagen,Tiguan,2019,SUV,100000,5.0,5.0,Alb,Benzina,1498,130,Manuala,Fata,Euro 6,16500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,1,standard
BMW,Seria 3,2023,Sedan,150000,4.0,5.0,Negru,Diesel,1995,190,Automata,Spate,Euro 6d-Temp,34230.9,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,18,1,ultra
Jeep,Grand Cherokee,2015,SUV,275000,5.0,5.0,Gri,Diesel,2987,250,Automata,4x4 (manual),Euro 6,12999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,12,1,premium
Volkswagen,Eos,2008,Cabrio,241000,2.0,4.0,Negru,Benzina,1984,200,Automata,Fata,Euro 4,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,basic
Volvo,XC 60,2018,SUV,199990,5.0,5.0,Gri,Diesel,1969,235,Automata,4x4 (automat),Euro 6,23990.67,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
BMW,X5,2021,SUV,82000,5.0,5.0,Alb,Benzina,2998,333,Automata,4x4 (automat),Euro 6,43999.99,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17,1,ultra
Audi,A6,2022,Sedan,29728,5.0,4.0,Negru,Diesel,1968,204,Automata,Fata,Euro 6,39000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,9,1,standard
Cupra,Formentor,2022,SUV,79559,5.0,5.0,Gri,Benzina,1984,245,Automata,Fata,Euro 6,29000.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Peugeot,2008,2022,Compacta,66135,5.0,5.0,Rosu,Benzina,1199,130,Automata,Fata,Euro 6,17700.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
BMW,Seria 5,2018,Sedan,185000,4.0,5.0,Maro,Diesel,1995,190,Automata,Spate,Euro 6,27999.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,18,1,ultra
Mercedes-Benz,E,2023,Sedan,44951,5.0,5.0,Negru,Benzina,2999,367,Automata,4x4 (automat),Euro 6,47000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,standard
Opel,Insignia,2018,Combi,269200,5.0,5.0,Gri,Diesel,1598,136,Automata,Fata,Euro 6,7290.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,11,1,premium
Audi,Q5,2021,SUV,180990,5.0,5.0,Gri,Hibrid Plug-In,1984,299,Automata,4x4 (automat),Euro 6,28950.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Bentley,Continental,2015,Coupe,96600,2.0,4.0,Gri,Benzina,3993,528,Automata,4x4 (manual),Euro 6,69900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,basic
Dacia,Logan,2021,Sedan,82695,4.0,5.0,Alb,Benzina + GPL,999,90,Manuala,Fata,Euro 6,11797.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,standard
Mercedes-Benz,Sprinter,2010,Monovolum,475949,4.0,9.0,Alb,Diesel,2148,109,Automata,Spate,Euro 4,4500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,basic
Peugeot,3008,2010,Compacta,216000,5.0,5.0,Negru,Diesel,1560,120,Automata,Fata,Euro 4,4270.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0,standard
Volkswagen,Passat,2014,Combi,207000,5.0,5.0,Gri,Diesel,1968,177,Automata,4x4 (automat),Euro 5,7689.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,basic
Audi,Q7,2016,SUV,180000,5.0,7.0,Alb,Diesel,2967,272,Automata,4x4 (automat),Euro 6,22900.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17,1,ultra
Mercedes-Benz,GLE Coupe,2022,Coupe,145000,5.0,5.0,Alb,Hibrid Plug-In,1991,333,Automata,4x4 (automat),Euro 6,51900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,basic
Audi,A3,2005,Masina mica,262000,5.0,5.0,Gri,Diesel,1968,140,Automata,Fata,Euro 4,4800.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,standard
Skoda,Octavia,2021,Sedan,31693,5.0,5.0,Albastru,Diesel,1968,115,Manuala,Fata,Euro 6,18700.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11,1,premium
Kia,Sportage,2019,SUV,50463,5.0,5.0,Galben/Auriu,Diesel,1598,136,Automata,Fata,Euro 6,16450.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,11,1,premium
Audi,A6,2015,Sedan,147320,5.0,5.0,Gri,Diesel,2967,272,Automata,4x4 (automat),Euro 6,17900.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,10,1,premium
Volvo,C70,2011,Cabrio,245000,2.0,4.0,Alb,Diesel,1984,150,Automata,Fata,Euro 5,7900.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,7,1,standard
Nissan,Qashqai,2018,SUV,193000,5.0,5.0,Argint,Diesel,1461,115,Manuala,Fata,Euro 6,14299.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Renault,Megane,2018,Combi,248000,5.0,5.0,Gri,Benzina,1598,110,Automata,Fata,Euro 6,7999.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,16,1,ultra
Mercedes-Benz,S,2022,Sedan,30000,4.0,5.0,Gri,Diesel,2925,286,Automata,Spate,Euro 6,89540.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,1,premium
Nissan,Qashqai,2018,SUV,164000,5.0,5.0,Alb,Diesel,1598,130,Manuala,Fata,Euro 6,15499.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,15,1,ultra
Skoda,Octavia,2022,Sedan,63415,5.0,5.0,Negru,Hibrid Plug-In,1395,156,Automata,Fata,Euro 6,22900.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,10,1,premium
Mercedes-Benz,GLC,2024,SUV,8200,5.0,5.0,Negru,Benzina,1999,204,Automata,4x4 (automat),Euro 6d,58067.9,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,15,1,ultra
BMW,Seria 5,2014,Combi,268000,5.0,5.0,Gri,Diesel,1995,184,Automata,Spate,Euro 6,11490.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,17,1,ultra
Mazda,6,2011,Sedan,175735,4.0,5.0,Negru,Diesel,2184,130,Manuala,Fata,Euro 6,5299.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,basic
Renault,Megane,2015,Combi,106867,5.0,5.0,Argint,Benzina,1197,130,Automata,Fata,Euro 5,6999.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,9,1,standard
Nissan,Qashqai,2025,SUV,6,5.0,5.0,Alb,Benzina,1332,156,Automata,Fata,Euro 6,34900.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Honda,HR-V,2022,SUV,53052,5.0,5.0,Rosu,Hibrid,1498,107,Automata,Fata,Euro 6,25990.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Volvo,XC 60,2016,SUV,193000,5.0,5.0,Gri,Diesel,1969,190,Automata,Fata,Euro 6,15300.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,9,1,standard
Renault,Kadjar,2016,SUV,151000,5.0,5.0,Rosu,Diesel,1598,130,Manuala,4x4 (manual),Euro 6,12999.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Skoda,Octavia,2020,Combi,78042,5.0,5.0,Alb,Diesel,1968,115,Manuala,Fata,Euro 6,15900.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,10,1,premium
Renault,Austral,2023,SUV,171000,5.0,5.0,Negru,Hibrid,1332,160,Automata,Fata,Euro 6d-Temp,19190.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,13,1,premium
Honda,HR-V,2020,SUV,83410,5.0,5.0,Albastru,Benzina,1498,130,Automata,Fata,Euro 6,18990.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Skoda,Scala,2023,Combi,89831,5.0,5.0,Alb,Benzina,999,110,Manuala,Fata,Euro 6,14250.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,10,1,premium
Volkswagen,T-Roc,2022,SUV,90642,5.0,5.0,Alte culori,Benzina,1498,150,Automata,Fata,Euro 6,22850.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,standard
Peugeot,2008,2019,SUV,54782,5.0,5.0,Portocaliu,Benzina,1199,130,Manuala,Fata,Euro 6,13900.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,9,1,standard
Dacia,Lodgy,2020,Monovolum,101206,5.0,5.0,Alb,Diesel,1461,95,Manuala,Fata,Euro 6,12200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,basic
Mercedes-Benz,GLB,2021,SUV,194600,5.0,5.0,Alb,Diesel,1950,150,Automata,Fata,Euro 6b,21490.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,basic
Volkswagen,Passat,2021,Combi,123985,5.0,5.0,Gri,Benzina,1498,150,Automata,Fata,Euro 6,16600.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,1,standard
Audi,Q5,2024,SUV,5371,5.0,5.0,Negru,Hibrid Plug-In,1984,299,Automata,4x4 (manual),Euro 6,52900.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11,1,premium
BMW,Seria 3,2024,Sedan,41,4.0,5.0,Gri,Hibrid Plug-In,1998,163,Automata,Fata,Euro 6,34500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,7,1,standard
Audi,A6,2021,Combi,134102,5.0,5.0,Gri,Diesel,1998,163,Automata,Fata,Euro 6,22700.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,9,1,standard
Volkswagen,T-Cross,2022,SUV,94363,4.0,5.0,Albastru,Benzina,999,110,Automata,Fata,Euro 6,15800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,1,standard
Audi,Q5,2021,SUV,116747,4.0,5.0,Gri,Diesel,1968,163,Automata,Fata,Euro 6,27900.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,standard
Toyota,Aygo,2022,Masina mica,27000,5.0,5.0,Verde,Benzina,998,72,Automata,Fata,Euro 6,15498.89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,basic
Lexus,LBX,2024,SUV,850,4.0,5.0,Gri,Hibrid,1490,136,Automata,Fata,Euro 6b,37199.03,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Jeep,Compass,2008,SUV,222000,5.0,5.0,Negru,Benzina,2359,170,Automata,4x4 (manual),Euro 4,3490.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11,1,premium
Dacia,Dokker,2020,Monovolum,100537,5.0,5.0,Alb,Diesel,1461,95,Manuala,Fata,Euro 5,11250.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,basic
Toyota,Land Cruiser,2019,SUV,150000,5.0,5.0,Argint,Diesel,2755,177,Automata,4x4 (automat),Euro 6,34800.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,1,standard
Audi,A4,2020,Combi,212000,5.0,5.0,Argint,Diesel,1968,163,Automata,Fata,Euro 6,15990.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,10,1,premium
Ford,Edge,2018,SUV,232000,5.0,5.0,Gri,Diesel,1997,210,Automata,Fata,Euro 6,15490.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,14,1,premium
BMW,X3,2019,SUV,56069,5.0,5.0,Albastru,Diesel,1995,190,Automata,4x4 (automat),Euro 6,29000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,9,1,standard
Mercedes-Benz,C,2019,Sedan,268566,5.0,5.0,Gri,Diesel,1950,194,Automata,Spate,Euro 6,18900.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
Skoda,Karoq,2021,SUV,149364,5.0,5.0,Negru,Benzina,1498,150,Automata,Fata,Euro 6,18450.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Volkswagen,Golf,2019,Combi,78892,5.0,5.0,Alb,Benzina,999,115,Automata,Fata,Euro 6,12650.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,8,1,standard
Renault,Kadjar,2019,SUV,100000,5.0,5.0,Albastru,Benzina,1332,159,Manuala,Fata,Euro 6,13990.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Audi,A5,2020,Sedan,216000,5.0,5.0,Gri,Benzina,1984,190,Automata,Fata,Euro 6,25950.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,13,1,premium
Peugeot,2008,2021,SUV,98927,5.0,5.0,Alb,Benzina,1199,130,Automata,Fata,Euro 6,14989.48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,6,0,standard
Skoda,Kamiq,2022,SUV,91709,5.0,5.0,Albastru,Benzina,999,110,Automata,Fata,Euro 6,16750.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Toyota,C-HR,2025,SUV,10,5.0,5.0,Gri,Benzina,1798,140,Automata,Fata,Euro 6,31800.01,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
Dacia,Logan,2016,Combi,109000,5.0,5.0,Alte culori,Benzina,898,90,Manuala,Fata,Euro 6,6990.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5,0,standard
DS Automobiles,DS 7 Crossback,2021,SUV,97000,5.0,5.0,Negru,Benzina,1598,180,Automata,Fata,Euro 6d,25000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,13,1,premium
Nissan,Qashqai,2017,SUV,192000,5.0,5.0,Alte culori,Diesel,1598,130,Manuala,4x4 (manual),Euro 6,12990.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,12,1,premium
BMW,Seria 4,2025,Cabrio,26500,2.0,5.0,Alb,Benzina,2998,374,Automata,4x4 (manual),Euro 6,59999.0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,16,1,ultra
Dacia,Duster,2022,SUV,50000,5.0,5.0,Argint,Diesel,1461,115,Manuala,Fata,Euro 6d,15500.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,1,standard
